tweet_id,favorite_count,retweet_count,source,retweeted_status,expanded_urls
674318007229923329,1307,472,,Original tweet,https://t.co/7mf8XXPAZv
674307341513269249,10530,6316,,Original tweet,https://t.co/SroTpI6psB
674291837063053312,13650,5358,,Original tweet,https://t.co/2S6oye3XqK
674271431610523648,1446,671,,Original tweet,https://t.co/3aXX6wH6it
674269164442398721,846,213,,Original tweet,https://t.co/vYe9RlVz2N
674265582246694913,1512,768,,Original tweet,https://t.co/Pu9RhfHDEQ
674262580978937856,1221,413,,Original tweet,https://t.co/gJS1qU0jP7
674255168825880576,1351,494,,Original tweet,https://t.co/r6LZN1o1Gx
674082852460433408,711,151,,Original tweet,https://t.co/Bko5kFJYUU
674075285688614912,926,260,,Original tweet,https://t.co/7jOPktauh4
674063288070742018,5920,1992,,Original tweet,https://t.co/1ZbfqAVDg6
674053186244734976,3061,1184,,Original tweet,https://t.co/gQAMg5ypW5
674051556661161984,1344,453,,Original tweet,https://t.co/YE2XDHy4Yk
674045139690631169,1307,588,,Original tweet,https://t.co/t5ih0VrK02
674042553264685056,665,116,,Original tweet,https://t.co/sAI6gCGZYX
674038233588723717,1021,388,,Original tweet,https://t.co/nX8FiGRHvk
674036086168010753,792,186,,Original tweet,https://t.co/jcNdw43BIP
674024893172875264,1643,1123,,Original tweet,https://t.co/qzYXbyv0SJ
674019345211760640,1053,279,,Original tweet,https://t.co/fqiEsTduEs
674014384960745472,1449,588,,Original tweet,https://t.co/Ac37LOe3xD
674008982932058114,1117,322,,Original tweet,https://t.co/PiSXXZjDSJ
673956914389192708,1817,877,,Original tweet,https://t.co/nyReCVRiyd
673919437611909120,1090,340,,Original tweet,https://t.co/cdwPTsGEAb
673906403526995968,2952,1508,,Original tweet,https://t.co/t5rQHl6W8M
673887867907739649,873,233,,Original tweet,https://t.co/6qYd6BNSPd
673716320723169284,2867,692,,Original tweet,u
673715861853720576,3265,1883,,Original tweet,https://t.co/dFiaKZ9cDl
673711475735838725,966,274,,Original tweet,https://t.co/MTOOksRzvH
673709992831262724,782,243,,Original tweet,https://t.co/s2ktuPQd79
673708611235921920,990,262,,Original tweet,https://t.co/kLV8zUCfc8
673707060090052608,1023,358,,Original tweet,https://t.co/QyH1CaY3SM
673705679337693185,1170,373,,Original tweet,https://t.co/Ymg4fwKlZd
673700254269775872,1328,522,,Original tweet,https://t.co/mcPd5AFfhA
673697980713705472,3650,1770,,Original tweet,https://t.co/lepRCaGcgw
673689733134946305,1612,593,,Original tweet,https://t.co/YPsJasNVGe
673688752737402881,1165,451,,Original tweet,https://t.co/jMki5GOV3y
673686845050527744,1331,397,,Original tweet,https://t.co/wImU0jdx3E
673680198160809984,1263,428,,Original tweet,https://t.co/GwvpQiQ7oQ
673662677122719744,1163,340,,Original tweet,https://t.co/fJulMurnfj
673656262056419329,672,213,,Original tweet,https://t.co/PN8hxgZ9We
673636718965334016,1026,332,,Original tweet,https://t.co/gKlLpNzIl3
673612854080196609,1482,658,,Original tweet,https://t.co/0iyItbtkr8
673583129559498752,1107,327,,Original tweet,https://t.co/JpoEvgbDug
673580926094458881,772,252,,Original tweet,https://t.co/H6rqZyE4NP
673576835670777856,1278,512,,Original tweet,https://t.co/WlKiN3ll0w
673363615379013632,954,276,,Original tweet,https://t.co/m8r9rbcgX4
673359818736984064,1341,613,,Original tweet,https://t.co/EPq0MRAraJ
673355879178194945,1394,521,,Original tweet,https://t.co/0zUxlrhZrQ
673352124999274496,1548,491,,Original tweet,https://t.co/az5PLGzVNJ
673350198937153538,705,193,,Original tweet,https://t.co/RMv9EAv57u
673345638550134785,2320,1154,,Original tweet,https://t.co/GpSkpN8kXS
673343217010679808,898,246,,Original tweet,https://t.co/dNUbKOSiWW
673342308415348736,1182,517,,Original tweet,https://t.co/w0YTuiRd1a
673320132811366400,12428,7153,,Original tweet,https://t.co/iJABMhVidf
673317986296586240,817,227,,Original tweet,https://t.co/juX48bWpng
673295268553605120,6961,2881,,Original tweet,https://t.co/U36HYQIijg
673270968295534593,994,328,,Original tweet,https://t.co/mjC0QpXGum
673240798075449344,1322,644,,Original tweet,https://t.co/1euKoOvy49
673213039743795200,2055,761,,Original tweet,https://t.co/CbvCUE6PFI
673148804208660480,1560,572,,Original tweet,https://t.co/tA4WpkI2cw
672997845381865473,1824,648,,Original tweet,https://t.co/dph1UHNJrg
672995267319328768,875,266,,Original tweet,https://t.co/odpuqtz2Fq
672988786805112832,909,265,,Original tweet,https://t.co/a3zYMcvbXG
672984142909456390,1165,499,,Original tweet,https://t.co/81BCQAyvcs
672980819271634944,1685,926,,Original tweet,https://t.co/ufHWUFA9Pu
672975131468300288,1552,821,,Original tweet,https://t.co/ZlcF0TIRW1
672970152493887488,875,325,,Original tweet,https://t.co/eb4ta0xtnd
672968025906282496,1230,494,,Original tweet,https://t.co/7CbO2eMAgJ
672964561327235073,1309,585,,Original tweet,https://t.co/1ui7a1ZLTT
672902681409806336,1272,448,,Original tweet,https://t.co/KpLyca3o3E
672898206762672129,834,383,,Original tweet,https://t.co/i4XJEWwdsp
672884426393653248,1423,770,,Original tweet,https://t.co/g5YkRqP0dg
672877615439593473,944,323,,Original tweet,https://t.co/dJHI7uC2y3
672834301050937345,1203,522,,Original tweet,https://t.co/BIljU0zhLN
672828477930868736,1145,442,,Original tweet,https://t.co/fvxHL6cRRs
672640509974827008,907,287,,Original tweet,https://t.co/uNrmYDUa9M
672622327801233409,1191,439,,Original tweet,https://t.co/Cv7dRdcMvQ
672614745925664768,1124,531,,Original tweet,https://t.co/ntxsR98f3U
672609152938721280,1009,352,,Original tweet,https://t.co/YAVwvNaois
672604026190569472,1017,361,,Original tweet,https://t.co/xHXNaPAYRe
672594978741354496,1224,556,,Original tweet,https://t.co/jyXbZ35MYz
672591762242805761,877,303,,Original tweet,https://t.co/bWQ0iIcP0w
672591271085670400,662,172,,Original tweet,https://t.co/Pa8EmpDCuI
672538107540070400,939,331,,Original tweet,https://t.co/rSndxTL0Ap
672523490734551040,578,152,,Original tweet,https://t.co/EH0N3dFKUi
672488522314567680,1029,397,,Original tweet,https://t.co/rVfi6CCidK
672482722825261057,1033,543,,Original tweet,https://t.co/LPPa3btIIt
672481316919734272,666,119,,Original tweet,https://t.co/mVCMemhXAP
672475084225949696,1333,640,,Original tweet,https://t.co/mYhQvAdV4f
672466075045466113,1245,478,,Original tweet,https://t.co/8lKFBOQ2J5
672272411274932228,5944,3065,,Original tweet,https://t.co/ZICNl6tIr5
672267570918129665,1366,559,,Original tweet,https://t.co/jDXxZARQIZ
672264251789176834,1047,306,,Original tweet,https://t.co/TUeuaOmunV
672256522047614977,2603,1388,,Original tweet,https://t.co/PoMKKnKpRd
672254177670729728,1319,678,,Original tweet,https://t.co/OO6MqEbqG3
672248013293752320,1601,545,,Original tweet,https://t.co/uhx5gfpx5k
672245253877968896,627,142,,Original tweet,https://t.co/aCRKDaFmVr
672239279297454080,831,292,,Original tweet,https://t.co/UHJE0UgMf7
672231046314901505,1681,917,,Original tweet,https://t.co/WH7Nzc5IBA
672222792075620352,724,190,,Original tweet,https://t.co/EW4MsOrF5O
672205392827572224,2075,1039,,Original tweet,https://t.co/yRBQF9OS7D
672169685991993344,940,333,,Original tweet,https://t.co/AjBkGTyCeO
672160042234327040,805,321,,Original tweet,https://t.co/aNkkl5nH3W
672139350159835138,1602,630,,Original tweet,https://t.co/0OI927mmNJ
672125275208069120,2194,1036,,Original tweet,https://t.co/LquQZiZjJP
672095186491711488,917,338,,Original tweet,https://t.co/ujnWy26RMe
672082170312290304,869,334,,Original tweet,https://t.co/WTJtf9O8Jg
672068090318987265,1186,465,,Original tweet,https://t.co/XkMtCGhr4a
671896809300709376,7855,3808,,Original tweet,https://t.co/eqmkr2gmPH
671891728106971137,1209,513,,Original tweet,https://t.co/dzZYx2NByW
671882082306625538,3221,1266,,Original tweet,https://t.co/Clg16EVy9O
671879137494245376,1304,605,,Original tweet,https://t.co/vPXKSaNsbE
671874878652489728,1153,502,,Original tweet,https://t.co/3J7wkwW4FG
671866342182637568,1036,442,,Original tweet,https://t.co/FWJQ1zQLiI
671855973984772097,828,394,,Original tweet,https://t.co/gpWLdbposg
671789708968640512,6542,3145,,Original tweet,https://t.co/SfPQ2KeLdq
671768281401958400,1097,450,,Original tweet,https://t.co/TASnD8Q08S
671763349865160704,1541,817,,Original tweet,https://t.co/m9NleZ1i80
671744970634719232,1251,697,,Original tweet,https://t.co/wwwYO9C9kl
671743150407421952,696,214,,Original tweet,https://t.co/2IslQ8ZSc7
671735591348891648,1331,684,,Original tweet,https://t.co/TON0Irzgwr
671729906628341761,7821,3954,,Original tweet,https://t.co/DaD5SyajWt
671561002136281088,11803,6588,,Original tweet,https://t.co/q6RsuOVYwU
671550332464455680,839,192,,Original tweet,s
671547767500775424,1247,531,,Original tweet,https://t.co/f99MV0htAV
671544874165002241,1796,941,,Original tweet,https://t.co/QVaEMsB9tS
671542985629241344,997,510,,Original tweet,https://t.co/zzueJV9jCF
671538301157904385,856,349,,Original tweet,https://t.co/fUuiyu2QTD
671536543010570240,1082,370,,Original tweet,https://t.co/1U5Ro5FA4c
671533943490011136,928,526,,Original tweet,https://t.co/pcx8jm1J1K
671528761649688577,776,233,,Original tweet,https://t.co/HwiLcDPaCi
671520732782923777,1280,482,,Original tweet,https://t.co/C7dPcCUNpF
671518598289059840,867,270,,Original tweet,https://t.co/nLQoltwEZ7
671511350426865664,1471,638,,Original tweet,https://t.co/OgDF2ES3Q9
671504605491109889,6460,3264,,Original tweet,https://t.co/mGW5c50mPA
671497587707535361,853,412,,Original tweet,https://t.co/EY1uZJUGYJ
671488513339211776,924,436,,Original tweet,https://t.co/CwUK5AIgeD
671486386088865792,528,180,,Original tweet,https://t.co/ympkwF65Dx
671485057807351808,702,212,,Original tweet,https://t.co/CqcRagJlyS
671390180817915904,1320,678,,Original tweet,https://t.co/U1mSS3Ykez
671362598324076544,1023,270,,Original tweet,https://t.co/onC3uMpFF2
671357843010908160,367,142,,Original tweet,https://t.co/lS1TIDagIb
671355857343524864,445,111,,Original tweet,https://t.co/FoCULrC3rD
671347597085433856,875,386,,Original tweet,https://t.co/svlkUlg3NH
671186162933985280,665,190,,Original tweet,https://t.co/96tMaWyoWt
671182547775299584,1018,303,,Original tweet,https://t.co/F7xwE0wmnu
671166507850801152,804,312,,Original tweet,https://t.co/gFl60yFJ0w
671163268581498880,1508,1007,,Original tweet,https://t.co/U7DQQdZ0mX
671159727754231808,327,72,,Original tweet,https://t.co/iHLo9rGay1
671154572044468225,654,199,,Original tweet,https://t.co/RcksaUrGNu
671151324042559489,607,138,,Original tweet,https://t.co/NKHx0pcOii
671147085991960577,609,200,,Original tweet,https://t.co/34OhVhMkVr
671141549288370177,1060,594,,Original tweet,https://t.co/HYR611wiA4
671138694582165504,844,366,,Original tweet,https://t.co/ycVJyFFkES
671134062904504320,677,172,,Original tweet,https://t.co/BHxr9O7wJY
671122204919246848,3192,2282,,Original tweet,https://t.co/WzVLdSHJU7
671115716440031232,1256,707,,Original tweet,https://t.co/mZD7Bo7HfV
671109016219725825,1055,395,,Original tweet,https://t.co/sYi2G0he4H
670995969505435648,1011,262,,Original tweet,https://t.co/N9W5L7BLTm
670842764863651840,22791,7875,,Original tweet,https://t.co/yfAAo1gdeY
670840546554966016,538,173,,Original tweet,https://t.co/jBnz3MjTzX
670838202509447168,1016,624,,Original tweet,https://t.co/QY5uvMmmQk
670833812859932673,398,113,,Original tweet,https://t.co/459qWNnV3F
670832455012716544,667,195,,Original tweet,https://t.co/Hj2HtxpcSx
670826280409919488,5063,3671,,Original tweet,https://t.co/XOPXCSXiUT
670823764196741120,706,169,,Original tweet,https://t.co/m3ufSDwHHJ
670822709593571328,556,88,,Original tweet,https://t.co/yrqGyMZhW6
670815497391357952,2903,1391,,Original tweet,https://t.co/nLYruSMRe6
670811965569282048,1034,243,,Original tweet,https://t.co/eYP9i9gfYn
670807719151067136,1079,445,,Original tweet,https://t.co/idzH8JH06g
670804601705242624,1809,866,,Original tweet,https://t.co/DM3ZP3AA7b
670803562457407488,312,82,,Original tweet,https://t.co/9ZuGAmLZDR
670797304698376195,680,211,,Original tweet,https://t.co/yqohZK4CL0
670792680469889025,759,246,,Original tweet,https://t.co/gTy4WMXu8l
670789397210615808,607,218,,Original tweet,https://t.co/RGcNPsmAfY
670786190031921152,552,183,,Original tweet,https://t.co/3r7wznfuoa
670783437142401025,764,349,,Original tweet,https://t.co/jxukeh2BeO
670782429121134593,1410,699,,Original tweet,https://t.co/6dioUL6gcP
670780561024270336,726,262,,Original tweet,https://t.co/Viu56hVhhP
670778058496974848,306,66,,Original tweet,https://t.co/4g5kFdxp6g
670764103623966721,998,387,,Original tweet,https://t.co/ZfS7chSsi7
670755717859713024,402,95,,Original tweet,https://t.co/F6bI9dF16E
670733412878163972,886,464,,Original tweet,https://t.co/NsDIt8Z80Z
670727704916926465,766,326,,Original tweet,https://t.co/SWnrQAFOtt
670717338665226240,1094,437,,Original tweet,https://t.co/W2MCt9pTed
670704688707301377,719,339,,Original tweet,https://t.co/I1lMUy1FqH
670691627984359425,538,218,,Original tweet,https://t.co/eCVj2xT59V
670679630144274432,688,255,,Original tweet,https://t.co/HMcD9SLOAN
670676092097810432,224,37,,Original tweet,https://t.co/IAc1QCczMc
670668383499735048,9826,4520,,Original tweet,https://t.co/NECxEHN5YU
670474236058800128,1392,672,,Original tweet,https://t.co/7JMAHdJ6A4
670468609693655041,329,80,,Original tweet,https://t.co/dupWSIpSrG
670465786746662913,894,497,,Original tweet,https://t.co/2BnCLtJMxD
670452855871037440,504,186,,Original tweet,https://t.co/35BcGFdEAK
670449342516494336,1110,587,,Original tweet,https://t.co/cixC0M3P1e
670444955656130560,6242,1804,,Original tweet,https://t.co/J5Mqn8VeYq
670442337873600512,595,183,,Original tweet,https://t.co/mzPoS9wCqp
670435821946826752,972,466,,Original tweet,https://t.co/sQuKwSKtDE
670434127938719744,1303,584,,Original tweet,https://t.co/cwoP1ftbrj
670433248821026816,304,103,,Original tweet,https://t.co/PXnCdz8qzK
670428280563085312,1283,556,,Original tweet,https://t.co/Fm1SvVLsad
670427002554466305,481,146,,Original tweet,https://t.co/CtuJoLHiDo
670421925039075328,1205,579,,Original tweet,https://t.co/tLRyYvCci3
670420569653809152,565,282,,Original tweet,https://t.co/Z5nqlfjYJi
670417414769758208,527,296,,Original tweet,https://t.co/Dfv2YaHPMn
670411370698022913,1857,812,,Original tweet,https://t.co/1DJfHmfBQN
670408998013820928,506,199,,Original tweet,https://t.co/LXVEHo9JMY
670403879788544000,391,138,,Original tweet,https://t.co/vSd1TWFK1I
670385711116361728,517,188,,Original tweet,https://t.co/MAZx8MPF0S
670374371102445568,688,248,,Original tweet,https://t.co/8yzgYzP94K
670361874861563904,301,59,,Original tweet,https://t.co/98ZBi6o4dj
670338931251150849,396,101,,Original tweet,https://t.co/iTc578yDmY
670319130621435904,3598,1110,,Original tweet,https://t.co/QnfO7HEQGA
670303360680108032,402,118,,Original tweet,https://t.co/yV3Qgjh8iN
670290420111441920,640,260,,Original tweet,https://t.co/orbkAq9kYF
670093938074779648,944,298,,Original tweet,https://t.co/vYs9IVzHY9
670086499208155136,638,226,,Original tweet,https://t.co/DuQXATW27f
670079681849372674,2034,1106,,Original tweet,https://t.co/Qvj4JZGdQD
670073503555706880,1430,709,,Original tweet,https://t.co/exGrzT9O88
670069087419133954,568,216,,Original tweet,https://t.co/pzrvc7wKGd
670061506722140161,691,299,,Original tweet,https://t.co/uQMFKv1vjn
670055038660800512,610,293,,Original tweet,https://t.co/0gY6XTOpn3
670046952931721218,594,159,,Original tweet,https://t.co/465sIBdvzU
670040295598354432,689,101,,Original tweet,https://t.co/5iYF0Ci0EK
670037189829525505,543,250,,Original tweet,https://t.co/rOTOteKx4q
670003130994700288,305,83,,Original tweet,https://t.co/3NTykJmtHt
669993076832759809,298,75,,Original tweet,https://t.co/kR1fqy4NKK
669972011175813120,410,140,,Original tweet,https://t.co/A6XnvxHiUQ
669970042633789440,280,50,,Original tweet,https://t.co/aeURGO9Qs8
669942763794931712,462,143,,Original tweet,https://t.co/1VJoY3OJ1F
669926384437997569,347,87,,Original tweet,https://t.co/9RYY2NtHDw
669923323644657664,212,53,,Original tweet,https://t.co/6GUGO7azNX
669753178989142016,733,361,,Original tweet,https://t.co/63jh1tYZa5
669749430875258880,236,60,,Original tweet,https://t.co/tbFaTUHLJB
669684865554620416,463,79,,Original tweet,0
669683899023405056,347,100,,Original tweet,https://t.co/NvKJRYDosA
669682095984410625,323,123,,Original tweet,https://t.co/RAwZvMKRZB
669680153564442624,613,261,,Original tweet,https://t.co/IQFZKNUlXx
669661792646373376,745,387,,Original tweet,https://t.co/ODnILTr4QM
669625907762618368,3243,1637,,Original tweet,https://t.co/eqeWw67oU7
669603084620980224,881,332,,Original tweet,https://t.co/MSIbWu4YYs
669597912108789760,469,138,,Original tweet,https://t.co/XmCvma01fF
669583744538451968,1369,841,,Original tweet,https://t.co/f8GXeDbFzu
669573570759163904,402,126,,Original tweet,https://t.co/UpFFYhA1Id
669571471778410496,1464,920,,Original tweet,https://t.co/fa7olwrF9Y
669567591774625800,214,47,,Original tweet,https://t.co/XPLB3eoXiX
669564461267722241,358,108,,Original tweet,https://t.co/eCRdwouKCl
669393256313184256,326,66,,Original tweet,https://t.co/juktj5qiaD
669375718304980992,1216,654,,Original tweet,https://t.co/ero0XfdGtY
669371483794317312,447,158,,Original tweet,https://t.co/fj4c170cxk
669367896104181761,421,138,,Original tweet,https://t.co/yoB0SM1AAP
669363888236994561,573,207,,Original tweet,https://t.co/jPkd7hhX7m
669359674819481600,341,110,,Original tweet,https://t.co/Eh2v0AyJbi
669354382627049472,2480,1154,,Original tweet,https://t.co/JtA1TG21Xx
669353438988365824,576,236,,Original tweet,https://t.co/qDS1aCqppv
669351434509529089,398,166,,Original tweet,https://t.co/zKNF77dxEA
669328503091937280,937,381,,Original tweet,https://t.co/0twoigv5jP
669327207240699904,529,112,,Original tweet,https://t.co/6WGFp9cuj6
669324657376567296,455,192,,Original tweet,https://t.co/R5Z6jBTdhc
669216679721873412,1096,365,,Original tweet,https://t.co/d8ybynaRwZ
669214165781868544,398,143,,Original tweet,https://t.co/cieaOI0RuT
669203728096960512,923,425,,Original tweet,https://t.co/HPoce45SI3
669037058363662336,600,282,,Original tweet,https://t.co/Lh1BsJrWPp
669015743032369152,676,337,,Original tweet,https://t.co/Jykq2iq3qN
669006782128353280,531,219,,Original tweet,https://t.co/k0ddVUWTcu
669000397445533696,19282,5745,,Original tweet,https://t.co/ixcuUYCbdD
668994913074286592,400,203,,Original tweet,https://t.co/w5oYFXi0uh
668992363537309700,678,307,,Original tweet,https://t.co/tiVuq6MNwl
668989615043424256,619,303,,Original tweet,https://t.co/1zBp1moFlX
668988183816871936,830,415,,Original tweet,https://t.co/bMhs18elNF
668986018524233728,504,147,,Original tweet,https://t.co/j0Wpa42KCH
668981893510119424,498,273,,Original tweet,https://t.co/0EJXxE9UxW
668979806671884288,731,312,,Original tweet,https://t.co/uxdOfblUB0
668975677807423489,1199,527,,Original tweet,https://t.co/LqAMlFVBoY
668967877119254528,131,21,,Original tweet,5
668960084974809088,646,222,,Original tweet,https://t.co/952hUV6RiK
668955713004314625,251,65,,Original tweet,https://t.co/Dmy2mY2Qj5
668932921458302977,234,53,,Original tweet,https://t.co/rcrKkL7eB6
668902994700836864,293,91,,Original tweet,https://t.co/UqCvpSgMJe
668892474547511297,369,133,,Original tweet,https://t.co/HyDpTU5Jhj
668872652652679168,489,276,,Original tweet,https://t.co/up0MHRxelf
668852170888998912,418,146,,Original tweet,https://t.co/OmxouCZ8IY
668826086256599040,394,120,,Original tweet,https://t.co/Ko7eCsFpnI
668815180734689280,511,234,,Original tweet,https://t.co/IGmVbz07tZ
668779399630725120,659,339,,Original tweet,https://t.co/YVAJgWHzPW
668655139528511488,487,199,,Original tweet,https://t.co/mwnBN6ZkPt
668645506898350081,806,476,,Original tweet,https://t.co/70X1TIXn38
668643542311546881,808,468,,Original tweet,https://t.co/IiSdmhkC5N
668641109086707712,979,489,,Original tweet,https://t.co/pKJK23j0QZ
668636665813057536,953,449,,Original tweet,https://t.co/EM5fDykrJg
668633411083464705,2569,1446,,Original tweet,https://t.co/k8P6FZlzAG
668631377374486528,654,291,,Original tweet,https://t.co/fvVNScw8VH
668627278264475648,289,100,,Original tweet,https://t.co/3FuNbzyPwo
668625577880875008,348,116,,Original tweet,https://t.co/0zBycaxyvs
668623201287675904,1298,677,,Original tweet,https://t.co/TIhVKEIPqj
668620235289837568,187,36,,Original tweet,https://t.co/AGyogHtmXx
668614819948453888,564,287,,Original tweet,https://t.co/2Su7gmsnZm
668587383441514497,1541,971,,Original tweet,https://t.co/roqIxCvEB3
668567822092664832,218,49,,Original tweet,https://t.co/81kzPgqjQ3
668544745690562560,469,205,,Original tweet,https://t.co/ALNyYuGui7
668542336805281792,418,192,,Original tweet,https://t.co/VvYVbsi6c3
668537837512433665,233,63,,Original tweet,https://t.co/stEodX9Aba
668528771708952576,424,201,,Original tweet,https://t.co/zpdBQCcYgW
668507509523615744,297,94,,Original tweet,https://t.co/HvNg9JWxFt
668496999348633600,374,119,,Original tweet,https://t.co/Edy7B5vOp2
668484198282485761,384,214,,Original tweet,https://t.co/uXgmECGYEB
668480044826800133,416,131,,Original tweet,https://t.co/be3zMW0Qj5
668466899341221888,807,463,,Original tweet,https://t.co/YOHe6lf09m
668297328638447616,575,270,,Original tweet,https://t.co/P8bivfp5sU
668291999406125056,222,29,,Original tweet,https://t.co/fM0KXns7Or
668286279830867968,458,125,,Original tweet,https://t.co/C8U6cxI1Jc
668274247790391296,753,211,,Original tweet,https://t.co/3j9kZRcpVB
668268907921326080,501,212,,Original tweet,https://t.co/aeZykWwiJN
668256321989451776,1188,540,,Original tweet,https://t.co/L6qAEV5PAd
668237644992782336,5660,2554,,Original tweet,https://t.co/TnSRDqYO5i
668226093875376128,265,91,,Original tweet,https://t.co/jWVwSppaa2
668221241640230912,467,179,,Original tweet,https://t.co/4pw1QQ6udh
668204964695683073,511,179,,Original tweet,https://t.co/4ilfcR5SlK
668190681446379520,594,181,,Original tweet,https://t.co/2wm0POA9N2
668171859951755264,444,168,,Original tweet,https://t.co/XpseHBlAAb
668154635664932864,457,284,,Original tweet,https://t.co/79sHR36NsI
668142349051129856,529,254,,Original tweet,https://t.co/DnhUw0aBM2
668113020489474048,613,215,,Original tweet,https://t.co/GCJzm3YsfX
667937095915278337,1145,725,,Original tweet,https://t.co/x89NSCEZCq
667924896115245057,271,98,,Original tweet,https://t.co/fW6kIPFGD2
667915453470232577,192,50,,Original tweet,https://t.co/tIaaBIMlJN
667911425562669056,448,261,,Original tweet,https://t.co/SyMoWrp368
667902449697558528,788,348,,Original tweet,https://t.co/sJeHdGUt0W
667886921285246976,1713,964,,Original tweet,https://t.co/MT7Q4aDQS1
667885044254572545,760,423,,Original tweet,https://t.co/7rkYZQdKEd
667878741721415682,363,106,,Original tweet,https://t.co/LvP1TTYSCN
667873844930215936,573,367,,Original tweet,https://t.co/ODqrL3zXYE
667866724293877760,2795,937,,Original tweet,https://t.co/SBmWbfAg6X
667861340749471744,226,74,,Original tweet,https://t.co/J4GnJ5Swba
667832474953625600,266,57,,Original tweet,https://t.co/z1xPTgVLc7
667806454573760512,968,445,,Original tweet,https://t.co/TBmDJXJB75
667801013445750784,293,84,,Original tweet,https://t.co/SVMF4Frf1w
667793409583771648,635,302,,Original tweet,https://t.co/s1z7mX4c9O
667782464991965184,375,222,,Original tweet,https://t.co/BY8nQAMz0x
667773195014021121,211,47,,Original tweet,https://t.co/ZU0i0KJyqD
667766675769573376,391,198,,Original tweet,https://t.co/3Bbba7y8Xe
667728196545200128,340,137,,Original tweet,https://t.co/LwrCwlWwPB
667724302356258817,440,285,,Original tweet,https://t.co/0nIxPTDWAZ
667550904950915073,0,29,,Error,-
667550882905632768,0,26,,Error,-
667549055577362432,5283,2036,,Original tweet,https://t.co/i9iSGNn3fx
667546741521195010,312,115,,Original tweet,https://t.co/afRtVsoIIb
667544320556335104,785,480,,Original tweet,https://t.co/8zcwIoiuqR
667538891197542400,186,59,,Original tweet,https://t.co/IQTOMqDUIe
667534815156183040,745,474,,Original tweet,https://t.co/CpPxD28IpV
667530908589760512,429,217,,Original tweet,https://t.co/xoRWyQTcmy
667524857454854144,1552,1012,,Original tweet,https://t.co/seESNzgsdm
667517642048163840,339,175,,Original tweet,https://t.co/fh5KflzBR0
667509364010450944,6273,1926,,Original tweet,https://t.co/0aDF62KVP7
667502640335572993,499,201,,Original tweet,https://t.co/n5Wtb5Hvsl
667495797102141441,478,238,,Original tweet,https://t.co/5NhPV8E45i
667491009379606528,473,201,,Original tweet,https://t.co/ITxxcc4v9y
667470559035432960,231,88,,Original tweet,https://t.co/J4vn2rOYFk
667455448082227200,177,56,,Original tweet,https://t.co/uLzRi1drVK
667453023279554560,290,80,,Original tweet,https://t.co/6uLCWR9Efa
667443425659232256,706,521,,Original tweet,https://t.co/rqO4I3nf2N
667437278097252352,411,213,,Original tweet,https://t.co/97HuBrVuOx
667435689202614272,282,79,,Original tweet,https://t.co/PQni2sjPsm
667405339315146752,429,203,,Original tweet,https://t.co/3Fm9PwLju1
667393430834667520,177,51,,Original tweet,https://t.co/A37eGLz5WS
667369227918143488,336,150,,Original tweet,https://t.co/LEaviT37v1
667211855547486208,445,219,,Original tweet,https://t.co/azEoGqVonH
667200525029539841,567,236,,Original tweet,https://t.co/60xYFRATPZ
667192066997374976,345,88,,Original tweet,https://t.co/QCugm5ydl6
667188689915760640,669,351,,Original tweet,https://t.co/8uCMwS9CbV
667182792070062081,13022,5504,,Original tweet,https://t.co/s2yYuHabWl
667177989038297088,175,50,,Original tweet,https://t.co/jpaeu6LNmW
667176164155375616,551,407,,Original tweet,https://t.co/PZxSarAfSN
667174963120574464,225,71,,Original tweet,https://t.co/fGDWgukcBs
667171260800061440,199,74,,Original tweet,https://t.co/6RHNRsByOY
667165590075940865,2457,1020,,Original tweet,https://t.co/li2XYBVuAY
667160273090932737,231,55,,Original tweet,https://t.co/DKhgkMx4N1
667152164079423490,43663,15156,,Original tweet,https://t.co/h9R0EwKd9X
667138269671505920,4155,1958,,Original tweet,https://t.co/0DvHAMdA4V
667119796878725120,300,117,,Original tweet,https://t.co/3LZrJzg3BJ
667090893657276420,303,111,,Original tweet,https://t.co/Ks0jZtdIrr
667073648344346624,364,106,,Original tweet,https://t.co/DPSamreuRq
667070482143944705,75,13,,Original tweet,0
667065535570550784,151,40,,Original tweet,https://t.co/7JdgVqDnvR
667062181243039745,201,47,,Original tweet,https://t.co/tz1lpuvXLA
667044094246576128,172,44,,Original tweet,https://t.co/QZAnwgnOMB
667012601033924608,411,197,,Original tweet,https://t.co/bATAbPNv0m
666996132027977728,221,80,,Original tweet,https://t.co/SVpNbhaIMk
666983947667116034,2325,878,,Original tweet,https://t.co/cyDfaK8NBc
666837028449972224,735,489,,Original tweet,https://t.co/xYGdBrMS9h
666835007768551424,190,70,,Original tweet,https://t.co/ZnEMHBsAs1
666826780179869698,232,81,,Original tweet,https://t.co/V6ZzG45zzG
666817836334096384,463,225,,Original tweet,https://t.co/8whlkYw3mO
666804364988780544,212,79,,Original tweet,https://t.co/RdKbAOEpDK
666786068205871104,681,429,,Original tweet,https://t.co/EIn5kElY1S
666781792255496192,347,171,,Original tweet,https://t.co/uEvsGLOFHa
666776908487630848,315,152,,Original tweet,https://t.co/XNGeDwrtYH
666739327293083650,213,60,,Original tweet,https://t.co/tI3uFLDHBI
666701168228331520,388,193,,Original tweet,https://t.co/uQbZJM2DQB
666691418707132416,168,43,,Original tweet,https://t.co/bg4TqvvkuF
